id,room_temp,hour,turned_on,temperature,fan_speed
28,19,8,1,23,3
29,19,20,1,22,3
26,22,17,0,20,1
27,17,11,1,22,3
28,18,9,1,23,3
29,17,21,1,23,3
26,19,18,1,22,2
27,21,12,0,20,1
28,21,10,0,20,1
29,15,22,1,23,3
26,21,19,0,20,3
27,21,13,0,20,1
28,20,11,0,20,2
29,20,23,0,21,3
26,16,20,1,22,3
27,21,14,0,20,1
28,26,12,1,20,3
29,12,0,1,23,3
26,19,21,1,23,3
27,22,15,0,20,1
28,26,13,1,20,3
29,14,1,1,23,3
26,16,22,1,23,3
27,19,16,1,22,2
28,28,14,1,20,4
29,11,2,1,23,3
26,21,23,0,21,3
27,19,17,1,22,2
28,27,15,1,20,4
29,11,3,1,23,3
26,11,0,1,23,3
27,21,18,0,20,1
28,23,16,0,20,1
29,8,4,1,23,3
26,10,1,1,23,3
27,26,19,1,20,3
28,23,17,0,20,1
29,20,5,0,21,3
26,12,2,1,23,3
27,16,20,1,22,3
28,18,18,1,22,2
29,18,6,1,23,3
26,10,3,1,23,3
27,17,21,1,23,3
28,24,19,0,20,3
29,19,7,1,23,3
26,9,4,1,23,3
27,15,22,1,23,3
28,21,20,0,20,3
29,24,8,0,21,3
26,19,5,1,23,3
27,20,23,0,21,3
28,15,21,1,23,3
29,22,9,0,21,3
26,11,6,1,23,3
27,12,0,1,23,3
28,15,22,1,23,3
29,17,10,1,22,3
26,15,7,1,23,3
27,10,1,1,23,3
28,18,23,1,23,3
29,18,11,1,22,2
26,20,8,0,21,3
27,14,2,1,23,3
28,9,0,1,23,3
29,27,12,1,20,4
26,15,9,1,23,3
27,13,3,1,23,3
28,13,1,1,23,3
29,20,13,0,20,2
26,17,10,1,22,3
27,10,4,1,23,3
28,14,2,1,23,3
29,26,14,1,20,3
26,16,11,1,22,3
27,17,5,1,23,3
28,8,3,1,23,3
29,24,15,0,20,1
26,23,12,0,20,1
27,19,6,1,23,3
28,13,4,1,23,3
29,25,16,1,20,1
26,20,13,0,20,2
27,19,7,1,23,3
28,16,5,1,23,3
29,20,17,0,20,2
26,24,14,0,20,1
27,25,8,1,21,3
28,11,6,1,23,3
29,21,18,0,20,1
26,29,15,1,20,4
27,20,9,0,21,3
28,12,7,1,23,3
29,22,19,0,20,3
26,22,16,0,20,1
27,24,10,0,20,1
28,15,8,1,23,3
29,16,20,1,22,3
26,22,17,0,20,1
27,18,11,1,22,2
28,19,9,1,23,3
29,16,21,1,23,3
26,21,18,0,20,1
27,24,12,0,20,1
28,21,10,0,20,1
29,16,22,1,23,3
26,26,19,1,20,3
27,25,13,1,20,1
28,23,11,0,20,1
29,19,23,1,23,3
26,20,20,0,20,3
27,29,14,1,20,4
28,28,12,1,20,4
29,8,0,1,23,3
26,18,21,1,23,3
27,23,15,0,20,1
28,22,13,0,20,1
29,15,1,1,23,3
26,19,22,1,23,3
27,19,16,1,22,2
28,24,14,0,20,1
29,16,2,1,23,3
26,19,23,1,23,3
27,23,17,0,20,1
28,22,15,0,20,1
29,10,3,1,23,3
26,9,0,1,23,3
27,26,18,1,20,3
28,25,16,1,20,1
29,11,4,1,23,3
26,12,1,1,23,3
27,20,19,0,20,3
28,19,17,1,22,2
29,15,5,1,23,3
26,14,2,1,23,3
27,20,20,0,20,3
28,20,18,0,20,2
29,17,6,1,23,3
26,12,3,1,23,3
27,16,21,1,23,3
28,26,19,1,20,3
29,20,7,0,21,3
26,9,4,1,23,3
27,21,22,0,21,3
28,21,20,0,20,3
29,18,8,1,23,3
26,16,5,1,23,3
27,21,23,0,21,3
28,16,21,1,23,3
29,18,9,1,23,3
26,19,6,1,23,3
27,14,0,1,23,3
28,20,22,0,21,3
29,24,10,0,20,1
26,14,7,1,23,3
27,11,1,1,23,3
28,18,23,1,23,3
29,24,11,0,20,1
26,24,8,0,21,3
27,15,2,1,23,3
28,10,0,1,23,3
29,28,12,1,20,4
26,16,9,1,23,3
27,9,3,1,23,3
28,14,1,1,23,3
29,26,13,1,20,3
26,18,10,1,22,2
27,13,4,1,23,3
28,10,2,1,23,3
29,22,14,0,20,1
26,22,11,0,20,1
27,14,5,1,23,3
28,14,3,1,23,3
29,25,15,1,20,1
26,25,12,1,20,1
27,16,6,1,23,3
28,14,4,1,23,3
29,21,16,0,20,1
26,29,13,1,20,4
27,15,7,1,23,3
28,11,5,1,23,3
29,20,17,0,20,2
26,20,14,0,20,2
27,23,8,0,21,3
28,10,6,1,23,3
29,20,18,0,20,2
26,24,15,0,20,1
27,22,9,0,21,3
28,20,7,0,21,3
29,24,19,0,20,3
26,19,16,1,22,2
27,24,10,0,20,1
28,25,8,1,21,3
29,20,20,0,20,3
26,22,17,0,20,1
27,18,11,1,22,2
28,20,9,0,21,3
29,16,21,1,23,3
26,21,18,0,20,1
27,20,12,0,20,2
28,22,10,0,20,1
29,17,22,1,23,3
26,21,19,0,20,3
27,26,13,1,20,3
28,22,11,0,20,1
29,19,23,1,23,3
26,18,20,1,22,3
27,29,14,1,20,4
28,28,12,1,20,4
29,12,0,1,23,3
26,18,21,1,23,3
27,28,15,1,20,4
28,20,13,0,20,2
29,16,1,1,23,3
26,18,22,1,23,3
27,21,16,0,20,1
28,27,14,1,20,4
29,12,2,1,23,3
26,18,23,1,23,3
27,23,17,0,20,1
28,20,15,0,20,2
29,10,3,1,23,3
26,11,0,1,23,3
27,20,18,0,20,2
28,25,16,1,20,1
29,12,4,1,23,3
26,11,1,1,23,3
27,23,19,0,20,3
28,18,17,1,22,2
29,15,5,1,23,3
26,9,2,1,23,3
27,20,20,0,20,3
28,22,18,0,20,1
29,17,6,1,23,3
26,9,3,1,23,3
27,20,21,0,21,3
28,26,19,1,20,3
29,17,7,1,23,3
26,9,4,1,23,3
27,17,22,1,23,3
28,18,20,1,22,3
29,17,8,1,23,3
26,16,5,1,23,3
27,19,23,1,23,3
28,16,21,1,23,3
29,20,9,0,21,3
26,13,6,1,23,3
27,14,0,1,23,3
28,20,22,0,21,3
29,23,10,0,20,1
26,17,7,1,23,3
27,9,1,1,23,3
28,16,23,1,23,3
29,19,11,1,22,2
26,19,8,1,23,3
27,12,2,1,23,3
28,11,0,1,23,3
29,28,12,1,20,4
26,20,9,0,21,3
27,16,3,1,23,3
28,11,1,1,23,3
29,24,13,0,20,1
26,23,10,0,20,1
27,15,4,1,23,3
28,13,2,1,23,3
29,27,14,1,20,4
26,17,11,1,22,3
27,19,5,1,23,3
28,9,3,1,23,3
29,27,15,1,20,4
26,24,12,0,20,1
27,13,6,1,23,3
28,14,4,1,23,3
29,22,16,0,20,1
26,26,13,1,20,3
27,11,7,1,23,3
28,11,5,1,23,3
29,20,17,0,20,2
26,26,14,1,20,3
27,18,8,1,23,3
28,15,6,1,23,3
29,25,18,1,20,1
26,25,15,1,20,1
27,15,9,1,23,3
28,19,7,1,23,3
29,20,19,0,20,3
26,23,16,0,20,1
27,20,10,0,20,2
28,19,8,1,23,3
29,15,20,1,22,3
26,23,17,0,20,1
27,17,11,1,22,3
28,20,9,0,21,3
29,19,21,1,23,3
26,22,18,0,20,1
27,28,12,1,20,4
28,15,10,1,22,3
29,16,22,1,23,3
26,23,19,0,20,3
27,20,13,0,20,2
28,24,11,0,20,1
29,19,23,1,23,3
26,20,20,0,20,3
27,23,14,0,20,1
28,29,12,1,20,4
29,8,0,1,23,3
26,18,21,1,23,3
27,22,15,0,20,1
28,27,13,1,20,4
29,13,1,1,23,3
26,19,22,1,23,3
27,23,16,0,20,1
28,28,14,1,20,4
29,9,2,1,23,3
26,18,23,1,23,3
27,23,17,0,20,1
28,29,15,1,20,4
29,9,3,1,23,3
26,10,0,1,23,3
27,21,18,0,20,1
28,21,16,0,20,1
29,9,4,1,23,3
26,11,1,1,23,3
27,22,19,0,20,3
28,20,17,0,20,2
29,11,5,1,23,3
26,14,2,1,23,3
27,17,20,1,22,3
28,22,18,0,20,1
29,15,6,1,23,3
26,14,3,1,23,3
27,19,21,1,23,3
28,19,19,1,22,3
29,17,7,1,23,3
26,13,4,1,23,3
27,21,22,0,21,3
28,18,20,1,22,3
29,22,8,0,21,3
26,19,5,1,23,3
27,21,23,0,21,3
28,17,21,1,23,3
29,21,9,0,21,3
26,13,6,1,23,3
27,12,0,1,23,3
28,21,22,0,21,3
29,19,10,1,22,2
26,11,7,1,23,3
27,13,1,1,23,3
28,18,23,1,23,3
29,21,11,0,20,1
26,20,8,0,21,3
27,9,2,1,23,3
28,13,0,1,23,3
29,27,12,1,20,4
26,25,9,1,21,3
27,8,3,1,23,3
28,8,1,1,23,3
29,26,13,1,20,3
26,16,10,1,22,3
27,15,4,1,23,3
28,14,2,1,23,3
29,30,14,1,20,5
26,19,11,1,22,2
27,13,5,1,23,3
28,12,3,1,23,3
29,26,15,1,20,3
26,20,12,0,20,2
27,12,6,1,23,3
28,10,4,1,23,3
29,24,16,0,20,1
26,23,13,0,20,1
27,15,7,1,23,3
28,13,5,1,23,3
29,18,17,1,22,2
26,27,14,1,20,4
27,18,8,1,23,3
28,17,6,1,23,3
29,23,18,0,20,1
26,20,15,0,20,2
27,17,9,1,23,3
28,13,7,1,23,3
29,21,19,0,20,3
26,23,16,0,20,1
27,24,10,0,20,1
28,23,8,0,21,3
29,19,20,1,22,3
26,22,17,0,20,1
27,21,11,0,20,1
28,24,9,0,21,3
29,18,21,1,23,3
26,21,18,0,20,1
27,28,12,1,20,4
28,19,10,1,22,2
29,19,22,1,23,3
26,25,19,1,20,3
27,23,13,0,20,1
28,22,11,0,20,1
29,17,23,1,23,3
26,18,20,1,22,3
27,22,14,0,20,1
28,27,12,1,20,4
29,14,0,1,23,3
26,20,21,0,21,3
27,24,15,0,20,1
28,30,13,1,20,5
29,10,1,1,23,3
26,15,22,1,23,3
27,26,16,1,20,3
28,26,14,1,20,3
29,15,2,1,23,3
26,18,23,1,23,3
27,21,17,0,20,1
28,26,15,1,20,3
29,15,3,1,23,3
26,14,0,1,23,3
27,24,18,0,20,1
28,21,16,0,20,1
29,8,4,1,23,3
26,11,1,1,23,3
27,22,19,0,20,3
28,20,17,0,20,2
29,15,5,1,23,3
26,16,2,1,23,3
27,16,20,1,22,3
28,20,18,0,20,2
29,11,6,1,23,3
26,14,3,1,23,3
27,20,21,0,21,3
28,25,19,1,20,3
29,14,7,1,23,3
26,8,4,1,23,3
27,18,22,1,23,3
28,18,20,1,22,3
29,17,8,1,23,3
26,19,5,1,23,3
27,19,23,1,23,3
28,18,21,1,23,3
29,23,9,0,21,3
26,11,6,1,23,3
27,15,0,1,23,3
28,20,22,0,21,3
29,24,10,0,20,1
26,17,7,1,23,3
27,9,1,1,23,3
28,19,23,1,23,3
29,20,11,0,20,2
26,22,8,0,21,3
27,12,2,1,23,3
28,8,0,1,23,3
29,29,12,1,20,4
26,22,9,0,21,3
27,13,3,1,23,3
28,9,1,1,23,3
29,25,13,1,20,1
26,15,10,1,22,3
27,12,4,1,23,3
28,13,2,1,23,3
29,23,14,0,20,1
26,21,11,0,20,1
27,13,5,1,23,3
28,15,3,1,23,3
29,23,15,0,20,1
26,22,12,0,20,1
27,13,6,1,23,3
28,11,4,1,23,3
29,22,16,0,20,1
26,21,13,0,20,1
27,11,7,1,23,3
28,13,5,1,23,3
29,18,17,1,22,2
26,26,14,1,20,3
27,20,8,0,21,3
28,12,6,1,23,3
29,21,18,0,20,1
26,23,15,0,20,1
27,16,9,1,23,3
28,17,7,1,23,3
29,20,19,0,20,3
26,20,16,0,20,2
27,16,10,1,22,3
28,21,8,0,21,3
29,17,20,1,22,3
26,22,17,0,20,1
27,16,11,1,22,3
28,20,9,0,21,3
29,19,21,1,23,3
26,19,18,1,22,2
27,21,12,0,20,1
28,19,10,1,22,2
29,16,22,1,23,3
26,23,19,0,20,3
27,26,13,1,20,3
28,23,11,0,20,1
29,19,23,1,23,3
26,19,20,1,22,3
27,23,14,0,20,1
28,28,12,1,20,4
29,14,0,1,23,3
26,19,21,1,23,3
27,25,15,1,20,1
28,30,13,1,20,5
29,14,1,1,23,3
26,18,22,1,23,3
27,19,16,1,22,2
28,28,14,1,20,4
29,15,2,1,23,3
26,18,23,1,23,3
27,22,17,0,20,1
28,27,15,1,20,4
29,14,3,1,23,3
26,12,0,1,23,3
27,20,18,0,20,2
28,20,16,0,20,2
29,15,4,1,23,3
26,13,1,1,23,3
27,25,19,1,20,3
28,21,17,0,20,1
29,17,5,1,23,3
26,13,2,1,23,3
27,20,20,0,20,3
28,25,18,1,20,1
29,15,6,1,23,3
26,8,3,1,23,3
27,18,21,1,23,3
28,21,19,0,20,3
29,15,7,1,23,3
26,9,4,1,23,3
27,20,22,0,21,3
28,19,20,1,22,3
29,16,8,1,23,3
26,11,5,1,23,3
27,20,23,0,21,3
28,20,21,0,21,3
29,18,9,1,23,3
26,16,6,1,23,3
27,14,0,1,23,3
28,18,22,1,23,3
29,19,10,1,22,2
26,14,7,1,23,3
27,13,1,1,23,3
28,18,23,1,23,3
29,25,11,1,20,1
26,19,8,1,23,3
27,11,2,1,23,3
28,15,0,1,23,3
29,26,12,1,20,3
26,23,9,0,21,3
27,11,3,1,23,3
28,14,1,1,23,3
29,25,13,1,20,1
26,17,10,1,22,3
27,13,4,1,23,3
28,9,2,1,23,3
29,29,14,1,20,4
26,21,11,0,20,1
27,15,5,1,23,3
28,13,3,1,23,3
29,25,15,1,20,1
26,26,12,1,20,3
27,18,6,1,23,3
28,9,4,1,23,3
29,26,16,1,20,3
26,21,13,0,20,1
27,11,7,1,23,3
28,18,5,1,23,3
29,24,17,0,20,1
26,24,14,0,20,1
27,20,8,0,21,3
28,17,6,1,23,3
29,19,18,1,22,2
26,28,15,1,20,4
27,24,9,0,21,3
28,19,7,1,23,3
29,23,19,0,20,3
26,18,16,1,22,2
27,16,10,1,22,3
28,16,8,1,23,3
29,18,20,1,22,3
26,21,17,0,20,1
27,21,11,0,20,1
28,17,9,1,23,3
29,19,21,1,23,3
26,21,18,0,20,1
27,26,12,1,20,3
28,24,10,0,20,1
29,17,22,1,23,3
26,26,19,1,20,3
27,24,13,0,20,1
28,25,11,1,20,1
29,17,23,1,23,3
26,16,20,1,22,3
27,20,14,0,20,2
28,30,12,1,20,5
29,11,0,1,23,3
26,16,21,1,23,3
27,23,15,0,20,1
28,24,13,0,20,1
29,12,1,1,23,3
26,15,22,1,23,3
27,24,16,0,20,1
28,28,14,1,20,4
29,11,2,1,23,3
26,20,23,0,21,3
27,25,17,1,20,1
28,22,15,0,20,1
29,14,3,1,23,3
26,11,0,1,23,3
27,21,18,0,20,1
28,21,16,0,20,1
29,11,4,1,23,3
26,12,1,1,23,3
27,23,19,0,20,3
28,22,17,0,20,1
29,12,5,1,23,3
26,11,2,1,23,3
27,21,20,0,20,3
28,25,18,1,20,1
29,12,6,1,23,3
26,16,3,1,23,3
27,19,21,1,23,3
28,19,19,1,22,3
29,11,7,1,23,3
26,8,4,1,23,3
27,19,22,1,23,3
28,18,20,1,22,3
29,19,8,1,23,3
26,20,5,0,21,3
27,16,23,1,23,3
28,19,21,1,23,3
29,19,9,1,23,3
26,15,6,1,23,3
27,14,0,1,23,3
28,19,22,1,23,3
29,19,10,1,22,2
26,12,7,1,23,3
27,12,1,1,23,3
28,18,23,1,23,3
29,20,11,0,20,2
26,19,8,1,23,3
27,9,2,1,23,3
28,13,0,1,23,3
29,26,12,1,20,3
26,23,9,0,21,3
27,10,3,1,23,3
28,12,1,1,23,3
29,24,13,0,20,1
26,20,10,0,20,2
27,11,4,1,23,3
28,16,2,1,23,3
29,26,14,1,20,3
26,22,11,0,20,1
27,11,5,1,23,3
28,12,3,1,23,3
29,27,15,1,20,4
26,21,12,0,20,1
27,17,6,1,23,3
28,16,4,1,23,3
29,26,16,1,20,3
26,28,13,1,20,4
27,15,7,1,23,3
28,11,5,1,23,3
29,25,17,1,20,1
26,21,14,0,20,1
27,20,8,0,21,3
28,17,6,1,23,3
29,26,18,1,20,3
26,21,15,0,20,1
27,21,9,0,21,3
28,18,7,1,23,3
29,20,19,0,20,3
26,18,16,1,22,2
27,18,10,1,22,2
28,23,8,0,21,3
29,18,20,1,22,3
26,22,17,0,20,1
27,20,11,0,20,2
28,22,9,0,21,3
29,18,21,1,23,3
26,26,18,1,20,3
27,28,12,1,20,4
28,18,10,1,22,2
29,15,22,1,23,3
26,25,19,1,20,3
27,27,13,1,20,4
28,22,11,0,20,1
29,18,23,1,23,3
26,15,20,1,22,3
27,25,14,1,20,1
28,22,12,0,20,1
29,8,0,1,23,3
26,21,21,0,21,3
27,28,15,1,20,4
28,26,13,1,20,3
29,10,1,1,23,3
26,15,22,1,23,3
27,22,16,0,20,1
28,29,14,1,20,4
29,10,2,1,23,3
26,16,23,1,23,3
27,20,17,0,20,2
28,29,15,1,20,4
29,8,3,1,23,3
26,9,0,1,23,3
27,19,18,1,22,2
28,23,16,0,20,1
29,9,4,1,23,3
26,12,1,1,23,3
27,24,19,0,20,3
28,20,17,0,20,2
29,17,5,1,23,3
26,12,2,1,23,3
27,20,20,0,20,3
28,25,18,1,20,1
29,13,6,1,23,3
26,9,3,1,23,3
27,16,21,1,23,3
28,25,19,1,20,3
29,12,7,1,23,3
26,12,4,1,23,3
27,21,22,0,21,3
28,20,20,0,20,3
29,17,8,1,23,3
26,14,5,1,23,3
27,19,23,1,23,3
28,16,21,1,23,3
29,22,9,0,21,3
26,13,6,1,23,3
27,13,0,1,23,3
28,20,22,0,21,3
29,16,10,1,22,3
26,12,7,1,23,3
27,11,1,1,23,3
28,17,23,1,23,3
29,22,11,0,20,1
26,23,8,0,21,3
27,12,2,1,23,3
28,11,0,1,23,3
29,27,12,1,20,4
26,20,9,0,21,3
27,9,3,1,23,3
28,15,1,1,23,3
29,20,13,0,20,2
26,24,10,0,20,1
27,12,4,1,23,3
28,13,2,1,23,3
29,30,14,1,20,5
26,22,11,0,20,1
27,10,5,1,23,3
28,15,3,1,23,3
29,26,15,1,20,3
26,30,12,1,20,5
27,14,6,1,23,3
28,15,4,1,23,3
29,25,16,1,20,1
26,23,13,0,20,1
27,13,7,1,23,3
28,11,5,1,23,3
29,23,17,0,20,1
26,24,14,0,20,1
27,23,8,0,21,3
28,17,6,1,23,3
29,24,18,0,20,1
26,26,15,1,20,3
27,17,9,1,23,3
28,13,7,1,23,3
29,24,19,0,20,3
26,19,16,1,22,2
27,20,10,0,20,2
28,22,8,0,21,3
29,20,20,0,20,3
26,18,17,1,22,2
27,16,11,1,22,3
28,16,9,1,23,3
29,18,21,1,23,3
26,20,18,0,20,2
27,23,12,0,20,1
28,17,10,1,22,3
29,15,22,1,23,3
26,19,19,1,22,3
27,29,13,1,20,4
28,22,11,0,20,1
29,20,23,0,21,3
26,21,20,0,20,3
27,26,14,1,20,3
28,27,12,1,20,4
29,9,0,1,23,3
26,20,21,0,21,3
27,21,15,0,20,1
28,27,13,1,20,4
29,15,1,1,23,3
26,18,22,1,23,3
27,26,16,1,20,3
28,29,14,1,20,4
29,14,2,1,23,3
26,17,23,1,23,3
27,22,17,0,20,1
28,29,15,1,20,4
29,13,3,1,23,3
26,15,0,1,23,3
27,20,18,0,20,2
28,21,16,0,20,1
29,15,4,1,23,3
26,14,1,1,23,3
27,21,19,0,20,3
28,19,17,1,22,2
29,11,5,1,23,3
26,14,2,1,23,3
27,17,20,1,22,3
28,21,18,0,20,1
29,11,6,1,23,3
26,16,3,1,23,3
27,17,21,1,23,3
28,22,19,0,20,3
29,15,7,1,23,3
26,15,4,1,23,3
27,19,22,1,23,3
28,16,20,1,22,3
29,20,8,0,21,3
26,11,5,1,23,3
27,20,23,0,21,3
28,16,21,1,23,3
29,21,9,0,21,3
26,19,6,1,23,3
27,14,0,1,23,3
28,16,22,1,23,3
29,16,10,1,22,3
26,16,7,1,23,3
27,10,1,1,23,3
28,18,23,1,23,3
29,24,11,0,20,1
26,16,8,1,23,3
27,13,2,1,23,3
28,15,0,1,23,3
29,27,12,1,20,4
26,18,9,1,23,3
27,14,3,1,23,3
28,15,1,1,23,3
29,26,13,1,20,3
26,20,10,0,20,2
27,16,4,1,23,3
28,12,2,1,23,3
29,24,14,0,20,1
26,23,11,0,20,1
27,18,5,1,23,3
28,14,3,1,23,3
29,25,15,1,20,1
26,20,12,0,20,2
27,20,6,0,21,3
28,15,4,1,23,3
29,22,16,0,20,1
26,26,13,1,20,3
27,19,7,1,23,3
28,14,5,1,23,3
29,23,17,0,20,1
26,24,14,0,20,1
27,21,8,0,21,3
28,20,6,0,21,3
29,19,18,1,22,2
26,25,15,1,20,1
27,25,9,1,21,3
28,11,7,1,23,3
29,22,19,0,20,3
26,24,16,0,20,1
27,21,10,0,20,1
28,17,8,1,23,3
29,15,20,1,22,3
26,21,17,0,20,1
27,17,11,1,22,3
28,22,9,0,21,3
29,20,21,0,21,3
26,23,18,0,20,1
27,24,12,0,20,1
28,16,10,1,22,3
29,19,22,1,23,3
26,24,19,0,20,3
27,21,13,0,20,1
28,17,11,1,22,3
29,19,23,1,23,3
26,19,20,1,22,3
27,25,14,1,20,1
28,21,12,0,20,1
29,12,0,1,23,3
26,17,21,1,23,3
27,25,15,1,20,1
28,28,13,1,20,4
29,12,1,1,23,3
26,21,22,0,21,3
27,18,16,1,22,2
28,21,14,0,20,1
29,14,2,1,23,3
26,15,23,1,23,3
27,19,17,1,22,2
28,28,15,1,20,4
29,13,3,1,23,3
26,12,0,1,23,3
27,23,18,0,20,1
28,25,16,1,20,1
29,9,4,1,23,3
26,13,1,1,23,3
27,25,19,1,20,3
28,18,17,1,22,2
29,11,5,1,23,3
26,13,2,1,23,3
27,18,20,1,22,3
28,25,18,1,20,1
29,10,6,1,23,3
26,14,3,1,23,3
27,16,21,1,23,3
28,19,19,1,22,3
29,10,7,1,23,3
26,10,4,1,23,3
27,20,22,0,21,3
28,18,20,1,22,3
29,17,8,1,23,3
26,16,5,1,23,3
27,20,23,0,21,3
28,16,21,1,23,3
29,20,9,0,21,3
26,18,6,1,23,3
27,10,0,1,23,3
28,20,22,0,21,3
29,19,10,1,22,2
26,18,7,1,23,3
27,16,1,1,23,3
28,19,23,1,23,3
29,18,11,1,22,2
26,25,8,1,21,3
27,13,2,1,23,3
28,9,0,1,23,3
29,28,12,1,20,4
26,23,9,0,21,3
27,14,3,1,23,3
28,13,1,1,23,3
29,23,13,0,20,1
26,16,10,1,22,3
27,9,4,1,23,3
28,11,2,1,23,3
29,27,14,1,20,4
26,21,11,0,20,1
27,14,5,1,23,3
28,15,3,1,23,3
29,20,15,0,20,2
26,21,12,0,20,1
27,18,6,1,23,3
28,13,4,1,23,3
29,24,16,0,20,1
26,20,13,0,20,2
27,15,7,1,23,3
28,10,5,1,23,3
29,19,17,1,22,2
26,21,14,0,20,1
27,22,8,0,21,3
28,19,6,1,23,3
29,21,18,0,20,1
26,28,15,1,20,4
27,23,9,0,21,3
28,17,7,1,23,3
29,20,19,0,20,3
26,23,16,0,20,1
27,20,10,0,20,2
28,19,8,1,23,3
29,21,20,0,20,3
26,23,17,0,20,1
27,15,11,1,22,3
28,17,9,1,23,3
29,18,21,1,23,3
26,26,18,1,20,3
27,26,12,1,20,3
28,23,10,0,20,1
29,17,22,1,23,3
26,18,19,1,22,3
27,22,13,0,20,1
28,16,11,1,22,3
29,18,23,1,23,3
26,16,20,1,22,3
27,24,14,0,20,1
28,28,12,1,20,4
29,12,0,1,23,3
26,16,21,1,23,3
27,28,15,1,20,4
28,27,13,1,20,4
29,10,1,1,23,3
26,16,22,1,23,3
27,24,16,0,20,1
28,27,14,1,20,4
29,16,2,1,23,3
26,18,23,1,23,3
27,19,17,1,22,2
28,27,15,1,20,4
29,8,3,1,23,3
26,13,0,1,23,3
27,20,18,0,20,2
28,21,16,0,20,1
29,11,4,1,23,3
26,14,1,1,23,3
27,24,19,0,20,3
28,18,17,1,22,2
29,17,5,1,23,3
26,15,2,1,23,3
27,16,20,1,22,3
28,24,18,0,20,1
29,15,6,1,23,3
26,9,3,1,23,3
27,20,21,0,21,3
28,24,19,0,20,3
29,16,7,1,23,3
26,11,4,1,23,3
27,16,22,1,23,3
28,19,20,1,22,3
29,18,8,1,23,3
26,18,5,1,23,3
27,17,23,1,23,3
28,16,21,1,23,3
29,22,9,0,21,3
26,19,6,1,23,3
27,11,0,1,23,3
28,16,22,1,23,3
29,20,10,0,20,2
26,15,7,1,23,3
27,15,1,1,23,3
28,16,23,1,23,3
29,24,11,0,20,1
26,20,8,0,21,3
27,11,2,1,23,3
28,9,0,1,23,3
29,27,12,1,20,4
26,21,9,0,21,3
27,16,3,1,23,3
28,10,1,1,23,3
29,21,13,0,20,1
26,22,10,0,20,1
27,8,4,1,23,3
28,9,2,1,23,3
29,29,14,1,20,4
26,20,11,0,20,2
27,12,5,1,23,3
28,11,3,1,23,3
29,29,15,1,20,4
26,26,12,1,20,3
27,18,6,1,23,3
28,13,4,1,23,3
29,23,16,0,20,1
26,22,13,0,20,1
27,20,7,0,21,3
28,19,5,1,23,3
29,19,17,1,22,2
26,29,14,1,20,4
27,20,8,0,21,3
28,20,6,0,21,3
29,23,18,0,20,1
26,28,15,1,20,4
27,18,9,1,23,3
28,17,7,1,23,3
29,24,19,0,20,3
26,20,16,0,20,2
27,18,10,1,22,2
28,21,8,0,21,3
29,20,20,0,20,3
26,23,17,0,20,1
27,16,11,1,22,3
28,21,9,0,21,3
29,15,21,1,23,3
26,26,18,1,20,3
27,20,12,0,20,2
28,20,10,0,20,2
29,20,22,0,21,3
26,18,19,1,22,3
27,25,13,1,20,1
28,20,11,0,20,2
29,20,23,0,21,3
26,20,20,0,20,3
27,25,14,1,20,1
28,22,12,0,20,1
29,12,0,1,23,3
26,15,21,1,23,3
27,27,15,1,20,4
28,29,13,1,20,4
29,9,1,1,23,3
26,17,22,1,23,3
27,23,16,0,20,1
28,21,14,0,20,1
29,12,2,1,23,3
26,17,23,1,23,3
27,24,17,0,20,1
28,29,15,1,20,4
29,14,3,1,23,3
26,8,0,1,23,3
27,22,18,0,20,1
28,24,16,0,20,1
29,15,4,1,23,3
26,11,1,1,23,3
27,24,19,0,20,3
28,21,17,0,20,1
29,15,5,1,23,3
26,13,2,1,23,3
27,20,20,0,20,3
28,19,18,1,22,2
29,19,6,1,23,3
26,11,3,1,23,3
27,15,21,1,23,3
28,21,19,0,20,3
29,13,7,1,23,3
26,16,4,1,23,3
27,18,22,1,23,3
28,20,20,0,20,3
29,23,8,0,21,3
26,11,5,1,23,3
27,20,23,0,21,3
28,19,21,1,23,3
29,16,9,1,23,3
26,19,6,1,23,3
27,13,0,1,23,3
28,20,22,0,21,3
29,16,10,1,22,3
26,14,7,1,23,3
27,13,1,1,23,3
28,17,23,1,23,3
29,17,11,1,22,3
26,21,8,0,21,3
27,9,2,1,23,3
28,14,0,1,23,3
29,22,12,0,20,1
26,25,9,1,21,3
27,10,3,1,23,3
28,9,1,1,23,3
29,25,13,1,20,1
26,24,10,0,20,1
27,13,4,1,23,3
28,16,2,1,23,3
29,22,14,0,20,1
26,22,11,0,20,1
27,12,5,1,23,3
28,11,3,1,23,3
29,23,15,0,20,1
26,27,12,1,20,4
27,13,6,1,23,3
28,9,4,1,23,3
29,21,16,0,20,1
26,25,13,1,20,1
27,15,7,1,23,3
28,11,5,1,23,3
29,24,17,0,20,1
26,27,14,1,20,4
27,20,8,0,21,3
28,13,6,1,23,3
29,23,18,0,20,1
26,28,15,1,20,4
27,24,9,0,21,3
28,18,7,1,23,3
29,26,19,1,20,3
26,19,16,1,22,2
27,24,10,0,20,1
28,20,8,0,21,3
29,15,20,1,22,3
26,25,17,1,20,1
27,18,11,1,22,2
28,25,9,1,21,3
29,16,21,1,23,3
26,20,18,0,20,2
27,27,12,1,20,4
28,20,10,0,20,2
29,20,22,0,21,3
26,22,19,0,20,3
27,26,13,1,20,3
